,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
2623,"University of Guelph, Centre for Biodiversity Genomics",Alberta,2012,Hippodamia parenthesis,49.08000183105469,-113.87000274658205,0.0
2624,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.9710716728,-105.0763320923,263.0
2625,I-naturalist,Vermont,2019,Hippodamia parenthesis,44.4959866667,-73.207895,5.0
2626,I-naturalist,Massachusetts,2019,Hippodamia parenthesis,42.2997226349,-72.2390587418,4.0
2627,The Lost Ladybugs,Colorado,2012,Hippodamia parenthesis,38.8966566,-104.9722,0.0
2628,Bugguide.net,Nebraska,2019,Hippodamia parenthesis,42.726836,-103.155107,0.0
2629,I-naturalist,Nebraska,2019,Hippodamia parenthesis,42.6691423,-103.46469292,9.0
2630,I-naturalist,Nebraska,2019,Hippodamia parenthesis,42.66519695,-103.46078624,9.0
2631,I-naturalist,North Carolina,2019,Hippodamia parenthesis,35.58433,-83.0713721667,5.0
2632,I-naturalist,Quebec,2019,Hippodamia parenthesis,46.5788800568,-71.614987052,68.0
2633,The Lost Ladybugs,Minnesota,2012,Hippodamia parenthesis,45.4194013,-93.194041,0.0
2634,The Lost Ladybugs,Michigan,2012,Hippodamia parenthesis,42.2513,-83.86518,0.0
2635,,Montana,2012,Hippodamia parenthesis,49.15,-107.53,0.0
2636,Bugguide.net,Minnesota,2019,Hippodamia parenthesis,47.369145,-92.404547,0.0
2637,,Alberta,2012,Hippodamia parenthesis,49.09,-113.88,0.0
2638,I-naturalist,Illinois,2019,Hippodamia parenthesis,40.149355419,-88.25204378,5.0
2639,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.9832,-105.2399883333,30.0
2640,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.5237806752,-107.5640822438,65.0
2641,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.5239040897,-107.5643180098,65.0
2642,I-naturalist,Ontario,2019,Hippodamia parenthesis,44.8896571901,-76.1274402962,5.0
2643,The Lost Ladybugs,Colorado,2012,Hippodamia parenthesis,39.67,-104.45,0.0
2644,I-naturalist,Wyoming,2019,Hippodamia parenthesis,44.9117433006,-110.3276420832,46.0
2645,The Lost Ladybugs,Colorado,2012,Hippodamia parenthesis,38.53,-104.82136,0.0
2646,Bugguide.net,Massachusetts,2012,Hippodamia parenthesis,42.587072,-72.573941,0.0
2647,The Lost Ladybugs,Ohio,2012,Hippodamia parenthesis,41.0814447,-81.519005,0.0
2648,I-naturalist,Ohio,2012,Hippodamia parenthesis,41.0116733127,-81.5193247037,0.0
2649,I-naturalist,New Jersey,2012,Hippodamia parenthesis,40.6020599092,-74.5327065784,122.0
2650,Bugguide.net,New Jersey,2012,Hippodamia parenthesis,39.869213,-75.029263,0.0
2651,Bugguide.net,New Mexico,2012,Hippodamia parenthesis,35.588826,-106.007134,0.0
2652,"University of New Mexico, Museum of Southwestern Biology, Arthropod Division",New Mexico,2012,Hippodamia parenthesis,35.930555999103184,-106.498889,0.0
2653,Museum of Southwestern Biology,New Mexico,2012,Hippodamia parenthesis,35.93055725097656,-106.49888610839844,10.0
2654,I-naturalist,Utah,2019,Hippodamia parenthesis,40.516476758,-109.5965526626,9.0
2655,I-naturalist,New Mexico,2019,Hippodamia parenthesis,36.5572201247,-105.4167992994,263.0
2656,I-naturalist,Minnesota,2019,Hippodamia parenthesis,45.2090025,-93.2955837,181.0
2657,I-naturalist,Minnesota,2019,Hippodamia parenthesis,44.2241280917,-96.3086488607,25.0
2658,The Lost Ladybugs,Colorado,2012,Hippodamia parenthesis,38.8338816,-104.82136,0.0
2659,I-naturalist,Vermont,2020,Hippodamia parenthesis,44.2857916667,-72.5759027778,0.0
2660,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.983005,-105.1340638333,5.0
2661,I-naturalist,Maine,2019,Hippodamia parenthesis,44.7380541265,-68.7274199166,50.0
2662,I-naturalist,Alberta,2020,Hippodamia parenthesis,51.038026,-113.8398399722,0.0
2663,I-naturalist,Alberta,2020,Hippodamia parenthesis,51.037807,-113.840247,0.0
2664,I-naturalist,Pennsylvania,2020,Hippodamia parenthesis,40.799150016,-77.8923960451,169.0
2665,I-naturalist,Pennsylvania,2020,Hippodamia parenthesis,40.91055,-76.09800833,64.0
2666,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.6240882874,-104.8306274414,0.0
2667,I-naturalist,Pennsylvania,2020,Hippodamia parenthesis,41.1098916667,-77.4890916667,0.0
2668,I-naturalist,Pennsylvania,2020,Hippodamia parenthesis,41.137485453,-78.7152114139,5.0
2669,I-naturalist,Pennsylvania,2020,Hippodamia parenthesis,41.0638569859,-75.5610824566,32.0
2670,I-naturalist,Rhode Island,2020,Hippodamia parenthesis,41.48958592,-71.52560779,8.0
2671,The Lost Ladybugs,Idaho,2012,Hippodamia parenthesis,43.6365693,-113.30028,0.0
2672,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.9856133333,-105.240555,5.0
2673,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.98323,-105.24012,5.0
2674,The Lost Ladybugs,Montana,2012,Hippodamia parenthesis,46.5958056,-112.02703,0.0
2675,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.47725,-77.31404,5.0
2676,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.9639283333,-105.2362883333,5.0
2677,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.65678,-104.9141166667,0.0
2678,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.0360852938,-110.7207301458,162.0
2679,I-naturalist,California,2020,Hippodamia parenthesis,37.1910166667,-118.6666555556,8.0
2680,I-naturalist,Ontario,2020,Hippodamia parenthesis,45.8855025293,-77.273935827,65.0
2681,I-naturalist,Quebec,2020,Hippodamia parenthesis,46.9251833984,-71.1964288026,31.0
2682,I-naturalist,Quebec,2020,Hippodamia parenthesis,46.9261796933,-71.1970230989,15.0
2683,I-naturalist,British Columbia,2020,Hippodamia parenthesis,49.110649,-119.674355,0.0
2684,,Ontario,2011,Hippodamia parenthesis,44.349,-76.895,0.0
2685,"University of Guelph, Centre for Biodiversity Genomics",Ontario,2011,Hippodamia parenthesis,42.70769882202149,-80.34139251708984,0.0
2686,European Molecular Biology Laboratory (EMBL),Ontario,2011,Hippodamia parenthesis,44.34999847412109,-76.88999938964844,0.0
2687,I-naturalist,Quebec,2020,Hippodamia parenthesis,46.841830552,-71.2074664003,31.0
2688,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.3252936741,-78.331309855,9.0
2689,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.7736206796,-73.1038294907,188.0
2690,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,50.7944315228,-103.8990563623,122.0
2691,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.5408878935,-105.1219753238,65.0
2692,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.915575805,-113.9719362142,65.0
2693,I-naturalist,Colorado,2018,Hippodamia parenthesis,40.4053232276,-105.0968952914,61.0
2694,"University of Guelph, Centre for Biodiversity Genomics",Alberta,2012,Hippodamia parenthesis,49.08000183105469,-113.87999725341795,0.0
2695,Bugguide.net,Iowa,2012,Hippodamia parenthesis,43.27691,-91.846129,0.0
2696,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.9970333333,-105.2953333333,10.0
2697,Bugguide.net,Iowa,2012,Hippodamia parenthesis,42.029994,-91.630559,0.0
2698,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.9838216667,-105.2425166667,5.0
2699,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.660022,-105.159543,329.0
2700,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.8978436969,-105.3508686147,76.0
2701,I-naturalist,California,2018,Hippodamia parenthesis,38.0184361111,-119.1659166667,5.0
2702,I-naturalist,Colorado,2019,Hippodamia parenthesis,39.9839033333,-105.2430333333,5.0
2703,I-naturalist,Arizona,2019,Hippodamia parenthesis,35.1838607788,-111.6326293945,0.0
2704,I-naturalist,California,2018,Hippodamia parenthesis,37.76627,-118.7039716667,5.0
2705,I-naturalist,Colorado,2019,Hippodamia parenthesis,40.5727348328,-105.0490264893,0.0
2706,Bugguide.net,Minnesota,2012,Hippodamia parenthesis,44.088378,-94.037045,0.0
2707,The Lost Ladybugs,Illinois,2012,Hippodamia parenthesis,42.0686367,-88.413415,0.0
2708,I-naturalist,Alberta,2020,Hippodamia parenthesis,52.258793711,-113.7883910537,180.0
2709,I-naturalist,Ontario,2020,Hippodamia parenthesis,47.0563053341,-79.7787161365,28.0
2710,I-naturalist,Quebec,2020,Hippodamia parenthesis,45.1688713,-73.6815322,184.0
2711,I-naturalist,California,2018,Hippodamia parenthesis,38.0182445,-119.166,5.0
2712,I-naturalist,Minnesota,2012,Hippodamia parenthesis,45.4329538713,-93.1915715455,460.0
2713,I-naturalist,British Columbia,2020,Hippodamia parenthesis,50.6805566667,-121.457465,0.0
2714,Vermont Center for Ecostudies,Vermont,2012,Hippodamia parenthesis,44.55045700073242,-73.1253662109375,0.0
2715,I-naturalist,Quebec,2020,Hippodamia parenthesis,46.9268746784,-71.1967891284,15.0
2716,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.9083892458,-114.0180323853,278.0
2717,The Lost Ladybugs,Vermont,2012,Hippodamia parenthesis,44.550456,-73.125367,0.0
2718,TLLP,Vermont,2012,Hippodamia parenthesis,44.550456,-73.12537,0.0
2719,Bugguide.net,Vermont,2012,Hippodamia parenthesis,44.475682,-73.12727,0.0
2720,TLLP,Vermont,2012,Hippodamia parenthesis,44.41546,-73.10119,0.0
2721,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.9156197018,-113.9718161507,65.0
2722,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.97468278,-114.03089171,12.0
2723,Vermont Center for Ecostudies,Vermont,2012,Hippodamia parenthesis,44.41545867919922,-73.10118865966797,0.0
2724,I-naturalist,Alberta,2020,Hippodamia parenthesis,51.1382432002,-114.1675062105,153.0
2725,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,42.1023489163,-80.0525774249,5.0
2726,I-naturalist,New Hampshire,2017,Hippodamia parenthesis,43.2507516667,-71.7377966667,0.0
2727,The Lost Ladybugs,New York,2011,Hippodamia parenthesis,43.3594444,-73.656944,0.0
2728,I-naturalist,Washington,2021,Hippodamia parenthesis,48.4984664917,-120.761756897,59.0
2729,I-naturalist,Iowa,2021,Hippodamia parenthesis,41.6650287869,-91.5844664329,15.0
2730,I-naturalist,Iowa,2021,Hippodamia parenthesis,41.6650708279,-91.5845747723,15.0
2731,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,40.1672068,-105.10192,0.0
2732,I-naturalist,Washington,2021,Hippodamia parenthesis,48.715392,-121.998253,0.0
2733,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,39.3585,-105.3845,0.0
2734,The Lost Ladybugs,Colorado,2016,Hippodamia parenthesis,39.1205711,-104.16786,0.0
2735,I-naturalist,Iowa,2021,Hippodamia parenthesis,42.0641003833,-93.6367334425,185.0
2736,I-naturalist,Iowa,2021,Hippodamia parenthesis,41.66493789,-91.58444145,9.0
2737,I-naturalist,Iowa,2021,Hippodamia parenthesis,40.8230379722,-93.720465,0.0
2738,I-naturalist,Iowa,2021,Hippodamia parenthesis,41.7000007629,-93.6399993896,90.0
2739,"University of Guelph, Centre for Biodiversity Genomics",British Columbia,2013,Hippodamia parenthesis,50.65999984741211,-120.5,0.0
2740,I-naturalist,Maine,2021,Hippodamia parenthesis,44.4176216667,-70.8137066667,0.0
2741,I-naturalist,Maine,2021,Hippodamia parenthesis,43.6182313337,-70.3058432,4.0
2742,I-naturalist,Washington,2021,Hippodamia parenthesis,46.1815922649,-121.4834086227,455.0
2743,I-naturalist,Maine,2021,Hippodamia parenthesis,44.2768166667,-69.0551445,4.0
2744,I-naturalist,South Carolina,2021,Hippodamia parenthesis,34.6038093333,-82.7353439167,0.0
2745,I-naturalist,Colorado,2016,Hippodamia parenthesis,39.4746483816,-107.2234036123,5.0
2746,I-naturalist,Colorado,2016,Hippodamia parenthesis,38.2845844895,-104.6099780952,61.0
2747,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,38.5259,-104.425,0.0
2748,I-naturalist,Saskatchewan,2016,Hippodamia parenthesis,51.3521527778,-105.2159111111,0.0
2749,I-naturalist,California,2016,Hippodamia parenthesis,41.505363,-121.112874,99.0
2750,The Lost Ladybugs,Ohio,2010,Hippodamia parenthesis,41.410804,-81.363058,0.0
2751,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,40.4233142,-104.70913,0.0
2752,I-naturalist,South Dakota,2021,Hippodamia parenthesis,44.3597793579,-98.2107162476,65.0
2753,Bugguide.net,Massachusetts,2010,Hippodamia parenthesis,42.459085,-71.275566,0.0
2754,I-naturalist,Ontario,2021,Hippodamia parenthesis,45.1390312997,-76.3840890997,0.0
2755,The Lost Ladybugs,Massachusetts,2010,Hippodamia parenthesis,42.4486111,-71.877777,0.0
2756,The Lost Ladybugs,Massachusetts,2010,Hippodamia parenthesis,42.39,-71.8,0.0
2757,,Alberta,2010,Hippodamia parenthesis,52.81,-118.02,0.0
2758,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,38.929822,-104.57608,0.0
2759,I-naturalist,New York,2021,Hippodamia parenthesis,42.6048783333,-79.1141805,10.0
2760,"University of Guelph, Centre for Biodiversity Genomics",British Columbia,2013,Hippodamia parenthesis,50.63999938964844,-120.51000213623048,0.0
2761,I-naturalist,Virginia,2021,Hippodamia parenthesis,38.962592,-77.8568829722,0.0
2762,I-naturalist,Vermont,2021,Hippodamia parenthesis,44.49208,-73.240355,175.0
2763,I-naturalist,Massachusetts,2021,Hippodamia parenthesis,42.4550372697,-71.083552514,52.0
2764,I-naturalist,Michigan,2021,Hippodamia parenthesis,43.217296565,-85.5391485606,6.0
2765,I-naturalist,Michigan,2021,Hippodamia parenthesis,45.8407991426,-86.6721142922,3.0
2766,The Lost Ladybugs,Rhode Island,2013,Hippodamia parenthesis,41.4656,-71.49,0.0
2767,I-naturalist,Massachusetts,2021,Hippodamia parenthesis,42.5643559476,-71.1792484476,22.0
2768,The Lost Ladybugs,New York,2010,Hippodamia parenthesis,42.4718153,-76.438202,0.0
2769,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,38.894777,-104.69706,0.0
2770,The Lost Ladybugs,Colorado,2010,Hippodamia parenthesis,38.8338816,-104.82136,0.0
2771,I-naturalist,Colorado,2021,Hippodamia parenthesis,38.729155,-104.83288,0.0
2772,The Lost Ladybugs,New York,2010,Hippodamia parenthesis,42.7539591,-76.702448,0.0
2773,The Lost Ladybugs,New York,2010,Hippodamia parenthesis,42.4134168,-73.673174,0.0
2774,The Lost Ladybugs,New York,2010,Hippodamia parenthesis,42.7633936,-78.309738,0.0
2775,I-naturalist,Ontario,2010,Hippodamia parenthesis,43.906,-77.24,0.0
2776,I-naturalist,Maryland,2021,Hippodamia parenthesis,39.4324975024,-76.6060533375,101.0
2777,I-naturalist,Ohio,2010,Hippodamia parenthesis,41.411047,-81.363338,0.0
2778,I-naturalist,Colorado,2021,Hippodamia parenthesis,39.0198778333,-104.2711033333,8.0
2779,I-naturalist,Colorado,2021,Hippodamia parenthesis,38.8732135997,-106.9804895,0.0
2780,I-naturalist,Wisconsin,2021,Hippodamia parenthesis,43.2966633333,-89.3807,7.0
2781,I-naturalist,Wisconsin,2021,Hippodamia parenthesis,44.8805732727,-92.6276550293,65.0
2782,I-naturalist,Illinois,2021,Hippodamia parenthesis,41.8927032117,-89.3513232567,0.0
2783,The Lost Ladybugs,Arizona,2013,Hippodamia parenthesis,34.2313194,-111.32466,0.0
2784,I-naturalist,Illinois,2021,Hippodamia parenthesis,40.0723740639,-88.2584977519,30.0
2785,I-naturalist,Wyoming,2021,Hippodamia parenthesis,44.8642969039,-110.1691910439,30.0
2786,I-naturalist,Illinois,2021,Hippodamia parenthesis,40.78436525,-89.5750317222,0.0
2787,I-naturalist,Connecticut,2021,Hippodamia parenthesis,41.7689838051,-72.1855059214,57.0
2788,I-naturalist,Virginia,2021,Hippodamia parenthesis,39.0637922,-78.0652661,259.0
2789,I-naturalist,Virginia,2021,Hippodamia parenthesis,36.6695685818,-81.6064512476,4.0
2790,I-naturalist,Virginia,2021,Hippodamia parenthesis,38.965017,-77.8550299722,0.0
2791,I-naturalist,Virginia,2021,Hippodamia parenthesis,38.9646019722,-77.8535339722,0.0
2792,I-naturalist,Colorado,2021,Hippodamia parenthesis,39.5422338768,-105.0113038193,27.0
2793,The Lost Ladybugs,Colorado,2013,Hippodamia parenthesis,38.5365,-104.417,0.0
2794,I-naturalist,New York,2021,Hippodamia parenthesis,42.606555,-79.1133111667,54.0
2795,I-naturalist,New York,2021,Hippodamia parenthesis,42.484695,-76.534355,0.0
2796,,Kansas,2009,Hippodamia parenthesis,39.338,-101.697,0.0
2797,The Lost Ladybugs,Minnesota,2016,Hippodamia parenthesis,47.45706,-92.52196,0.0
2798,I-naturalist,Alberta,2021,Hippodamia parenthesis,50.9911966667,-114.144815,0.0
2799,I-naturalist,Ontario,2021,Hippodamia parenthesis,44.9477804587,-75.7230388893,2.0
2800,The Lost Ladybugs,Iowa,2009,Hippodamia parenthesis,41.7916546,-93.522159,0.0
2801,The Lost Ladybugs,Quebec,2015,Hippodamia parenthesis,46.624203,-71.497819,0.0
2802,European Molecular Biology Laboratory (EMBL),Saskatchewan,2015,Hippodamia parenthesis,50.97999954223633,-107.13999938964844,0.0
2803,The Lost Ladybugs,Kentucky,2009,Hippodamia parenthesis,38.0497996,-84.458548,0.0
2804,The Lost Ladybugs,Quebec,2015,Hippodamia parenthesis,46.384576,-71.432848,0.0
2805,The Lost Ladybugs,Quebec,2015,Hippodamia parenthesis,46.383377,-71.430193,0.0
2806,The Lost Ladybugs,Alberta,2014,Hippodamia parenthesis,50.7322006,-113.97,0.0
2807,European Molecular Biology Laboratory (EMBL),Manitoba,2015,Hippodamia parenthesis,49.77000045776367,-100.62999725341795,0.0
2808,,Ontario,2015,Hippodamia parenthesis,43.5187,-80.1709,0.0
2809,Bugguide.net,Pennsylvania,2009,Hippodamia parenthesis,40.182615,-80.13855,0.0
2810,,New Mexico,2009,Hippodamia parenthesis,33.526,-105.439,0.0
2811,The Lost Ladybugs,Oregon,2009,Hippodamia parenthesis,42.1887721,-120.34579,0.0
2812,Bugguide.net,New Hampshire,2009,Hippodamia parenthesis,42.895585,-71.582737,0.0
2813,I-naturalist,British Columbia,2021,Hippodamia parenthesis,49.004414965,-119.61431324,0.0
2814,Bugguide.net,California,2009,Hippodamia parenthesis,32.904616,-117.062993,0.0
2815,The Lost Ladybugs,Alberta,2014,Hippodamia parenthesis,55.15,-118.81,0.0
2816,I-naturalist,Ontario,2015,Hippodamia parenthesis,44.313531387,-78.3138942719,122.0
2817,,Alberta,2015,Hippodamia parenthesis,50.941,-113.991,0.0
2818,,Ontario,2015,Hippodamia parenthesis,44.253,-78.415,0.0
2819,I-naturalist,Alberta,2021,Hippodamia parenthesis,51.0425305556,-114.0317722222,0.0
2820,Bugguide.net,Michigan,2009,Hippodamia parenthesis,42.337237,-83.19795,0.0
2821,,Michigan,2009,Hippodamia parenthesis,43.532,-86.114,0.0
2822,The Lost Ladybugs,Kansas,2014,Hippodamia parenthesis,38.8709297,-99.332267,0.0
2823,,Saskatchewan,2014,Hippodamia parenthesis,49.001,-106.557,0.0
2824,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,40.9668189756,-79.6136206651,200.0
2825,Bugguide.net,New Hampshire,2009,Hippodamia parenthesis,44.613772,-71.33994,0.0
2826,I-naturalist,New York,2021,Hippodamia parenthesis,42.6050616667,-79.1141583333,8.0
2827,The Lost Ladybugs,Massachusetts,2009,Hippodamia parenthesis,42.393333,-71.805552,0.0
2828,The Lost Ladybugs,Massachusetts,2009,Hippodamia parenthesis,42.3908665,-71.800396,0.0
2829,Bugguide.net,Massachusetts,2010,Hippodamia parenthesis,42.329642,-71.840209,0.0
2830,I-naturalist,New York,2021,Hippodamia parenthesis,44.5793388371,-75.0952804564,165.0
2831,European Molecular Biology Laboratory (EMBL),Alberta,2010,Hippodamia parenthesis,52.810001373291016,-118.0199966430664,0.0
2832,I-naturalist,New York,2021,Hippodamia parenthesis,40.6208282942,-73.2842367143,3.0
2833,,Ontario,2016,Hippodamia parenthesis,44.253,-78.415,0.0
2834,"University of Guelph, Centre for Biodiversity Genomics",Alberta,2010,Hippodamia parenthesis,52.79999923706055,-118.0199966430664,0.0
2835,I-naturalist,Ontario,2016,Hippodamia parenthesis,44.4775858853,-77.313245236,4.0
2836,The Lost Ladybugs,Maryland,2010,Hippodamia parenthesis,39.5753791,-76.995814,0.0
2837,I-naturalist,Michigan,2010,Hippodamia parenthesis,42.7031,-85.80108,0.0
2838,I-naturalist,New York,2016,Hippodamia parenthesis,41.4130877,-73.8650795,188.0
2839,Bugguide.net,New York,2016,Hippodamia parenthesis,42.46415,-76.48114,0.0
2840,I-naturalist,Ontario,2009,Hippodamia parenthesis,43.906,-77.24,0.0
2841,The Lost Ladybugs,Colorado,2009,Hippodamia parenthesis,38.7541545,-104.94802,0.0
2842,I-naturalist,Ontario,2021,Hippodamia parenthesis,43.6209622669,-79.395362741,8.0
2843,I-naturalist,Ohio,2016,Hippodamia parenthesis,41.356505,-81.6940916667,0.0
2844,Santa Barbara Museum of Natural History Entomology Collection,California,2013,Hippodamia parenthesis,37.7127,-118.7862,0.0
2845,I-naturalist,Montana,2016,Hippodamia parenthesis,48.958101,-113.891637,0.0
2846,The Lost Ladybugs,Montana,2016,Hippodamia parenthesis,47.08933,-104.70608,0.0
2847,I-naturalist,Nebraska,2016,Hippodamia parenthesis,41.394495,-95.953144,55.0
2848,I-naturalist,Alberta,2021,Hippodamia parenthesis,49.0149111167,-114.0213305,4.0
2849,The Lost Ladybugs,New York,2016,Hippodamia parenthesis,42.8854408,-78.878463,0.0
2850,The Lost Ladybugs,New York,2016,Hippodamia parenthesis,42.3316307,-73.611968,0.0
2851,I-naturalist,New Mexico,2016,Hippodamia parenthesis,36.837209,-108.000093,0.0
2852,The Lost Ladybugs,Alberta,2009,Hippodamia parenthesis,49.485634,-113.9366,0.0
